Move Data
move,Period,Group #,Player #,Player Role,User ID,Decision,Payoff,Decision Time,
move,1,2,1,first,263038,40,60,14107,
move,1,2,2,second,308859,ACCEPT,40,15981,
move,2,1,1,first,263038,36,64,17508,
move,2,1,2,second,308859,ACCEPT,36,27706,
move,3,1,1,first,263038,45,0,7427,
move,3,1,2,second,308859,REJECT,0,15690,
move,4,1,1,first,263038,25,75,5153,
move,4,1,2,second,308859,ACCEPT,25,7858,
move,5,1,1,first,263038,35,65,8044,
move,5,1,2,second,308859,ACCEPT,35,10310,

,
,
,
Metadata
type,ultimatum,
name,Ultimatum,
description,,
creator,MobLab,
editable,true,
tags,categories_Bargaining,Game Theory,Bargaining,Negotiations,Cooperation,Sequential Choice,Managerial Economics,Ultimatum,Altruism,Fairness,
allow_proxy_play,"false",
passive_roles,"",
show_timer,"true",
show_identity,"false",
play_with_robots,"false",
number_of_round,"1",
round_duration,"-1",
round_interval,"0",
turn_duration,"-1",
maximal,"2",
type,"ultimatum",
duration,"-1",
allow_chat,"false",
minimal,"2",
ending_probability,"100",
initial_total,"100",
shrinkage,"0",
desc,"You and another player are dividing a stack of coins.
The first player proposes a way to split the coins. The second player can either accept or reject the first player’s offer.
If the offer is rejected, then both players get nothing.",
id,4ca5cf6f-eb2b-4c06-8a90-ef8c1d5d2d84,
matching,random,
parent,ee709fc8-7b99-4ec6-bbc7-d21a3bde7da2,
start time,1575399200558,

,
,
,
